_id,Date,PracticeCode,HB,HSCP,Sex,SexQF,AllAges,AllAgesQF,Ages0to4,Ages0To4QF,Ages5to14,Ages5To14QF,Ages15to24,Ages15To24QF,Ages25to44,Ages25To44QF,Ages45to64,Ages45To64QF,Ages65to74,Ages65To74QF,Ages75to84,Ages75To84QF,Ages85plus,Ages85PlusQF
358,20230701,20254,S08000029,S37000032,Male,"",1514,"",69,"",156,"",175,"",372,"",409,"",181,"",119,"",33,""
359,20230701,20254,S08000029,S37000032,Female,"",1585,"",84,"",166,"",159,"",391,"",420,"",177,"",118,"",70,""
360,20230701,20254,S08000029,S37000032,All,d,3099,"",153,"",322,"",334,"",763,"",829,"",358,"",237,"",103,""
361,20230701,20305,S08000029,S37000032,Male,"",5719,"",287,"",703,"",605,"",1512,"",1614,"",579,"",349,"",70,""
362,20230701,20305,S08000029,S37000032,Female,"",5813,"",267,"",605,"",616,"",1569,"",1560,"",599,"",443,"",154,""
363,20230701,20305,S08000029,S37000032,All,d,11532,"",554,"",1308,"",1221,"",3081,"",3174,"",1178,"",792,"",224,""
364,20230701,20358,S08000029,S37000032,Male,"",2094,"",104,"",228,"",228,"",526,"",600,"",231,"",159,"",18,""
365,20230701,20358,S08000029,S37000032,Female,"",2141,"",85,"",219,"",220,"",546,"",627,"",212,"",166,"",66,""
366,20230701,20358,S08000029,S37000032,All,d,4235,"",189,"",447,"",448,"",1072,"",1227,"",443,"",325,"",84,""
367,20230701,20409,S08000029,S37000032,Male,"",3590,"",114,"",337,"",357,"",786,"",1048,"",475,"",368,"",105,""
368,20230701,20409,S08000029,S37000032,Female,"",3776,"",108,"",343,"",341,"",739,"",1111,"",519,"",423,"",192,""
369,20230701,20409,S08000029,S37000032,All,d,7366,"",222,"",680,"",698,"",1525,"",2159,"",994,"",791,"",297,""
370,20230701,20413,S08000029,S37000032,Male,"",3936,"",143,"",433,"",464,"",911,"",1163,"",451,"",286,"",85,""
371,20230701,20413,S08000029,S37000032,Female,"",4043,"",156,"",390,"",353,"",936,"",1207,"",473,"",369,"",159,""
372,20230701,20413,S08000029,S37000032,All,d,7979,"",299,"",823,"",817,"",1847,"",2370,"",924,"",655,"",244,""
373,20230701,20451,S08000029,S37000032,Male,"",5567,"",287,"",606,"",584,"",1592,"",1510,"",497,"",390,"",101,""
374,20230701,20451,S08000029,S37000032,Female,"",5795,"",264,"",617,"",538,"",1587,"",1490,"",640,"",486,"",173,""
375,20230701,20451,S08000029,S37000032,All,d,11362,"",551,"",1223,"",1122,"",3179,"",3000,"",1137,"",876,"",274,""
376,20230701,20466,S08000029,S37000032,Male,"",6093,"",247,"",637,"",690,"",1558,"",1774,"",641,"",438,"",108,""
377,20230701,20466,S08000029,S37000032,Female,"",6093,"",230,"",628,"",637,"",1497,"",1715,"",682,"",540,"",164,""
378,20230701,20466,S08000029,S37000032,All,d,12186,"",477,"",1265,"",1327,"",3055,"",3489,"",1323,"",978,"",272,""
379,20230701,20471,S08000029,S37000032,Male,"",4315,"",173,"",463,"",468,"",1191,"",1207,"",491,"",261,"",61,""
380,20230701,20471,S08000029,S37000032,Female,"",4409,"",184,"",459,"",429,"",1165,"",1214,"",523,"",339,"",96,""
381,20230701,20471,S08000029,S37000032,All,d,8724,"",357,"",922,"",897,"",2356,"",2421,"",1014,"",600,"",157,""
382,20230701,20485,S08000029,S37000032,Male,"",4499,"",179,"",488,"",469,"",1202,"",1367,"",478,"",250,"",66,""
383,20230701,20485,S08000029,S37000032,Female,"",4490,"",153,"",447,"",489,"",1217,"",1290,"",473,"",296,"",125,""
384,20230701,20485,S08000029,S37000032,All,d,8989,"",332,"",935,"",958,"",2419,"",2657,"",951,"",546,"",191,""
385,20230701,20490,S08000029,S37000032,Male,"",5314,"",237,"",556,"",550,"",1503,"",1536,"",544,"",322,"",66,""
386,20230701,20490,S08000029,S37000032,Female,"",5536,"",241,"",561,"",504,"",1486,"",1605,"",625,"",391,"",123,""
387,20230701,20490,S08000029,S37000032,All,d,10850,"",478,"",1117,"",1054,"",2989,"",3141,"",1169,"",713,"",189,""
388,20230701,20502,S08000029,S37000032,Male,"",4454,"",269,"",959,"",519,"",1312,"",1092,"",201,"",83,"",19,""
389,20230701,20502,S08000029,S37000032,Female,"",4611,"",255,"",893,"",487,"",1597,"",984,"",246,"",121,"",28,""
390,20230701,20502,S08000029,S37000032,All,d,9065,"",524,"",1852,"",1006,"",2909,"",2076,"",447,"",204,"",47,""
391,20230701,20606,S08000029,S37000032,Male,"",5030,"",251,"",651,"",581,"",1287,"",1388,"",483,"",286,"",103,""
392,20230701,20606,S08000029,S37000032,Female,"",5272,"",209,"",635,"",560,"",1363,"",1411,"",525,"",412,"",157,""
393,20230701,20606,S08000029,S37000032,All,d,10302,"",460,"",1286,"",1141,"",2650,"",2799,"",1008,"",698,"",260,""
394,20230701,20611,S08000029,S37000032,Male,"",4231,"",181,"",526,"",505,"",1094,"",1129,"",477,"",264,"",55,""
395,20230701,20611,S08000029,S37000032,Female,"",4335,"",164,"",495,"",444,"",1097,"",1183,"",578,"",279,"",95,""
396,20230701,20611,S08000029,S37000032,All,d,8566,"",345,"",1021,"",949,"",2191,"",2312,"",1055,"",543,"",150,""
397,20230701,20630,S08000029,S37000032,Male,"",3077,"",153,"",406,"",388,"",871,"",779,"",272,"",176,"",32,""
398,20230701,20630,S08000029,S37000032,Female,"",3120,"",158,"",365,"",333,"",863,"",816,"",289,"",231,"",65,""
399,20230701,20630,S08000029,S37000032,All,d,6197,"",311,"",771,"",721,"",1734,"",1595,"",561,"",407,"",97,""
400,20230701,20659,S08000029,S37000032,Male,"",4501,"",193,"",535,"",514,"",1182,"",1250,"",469,"",269,"",89,""
401,20230701,20659,S08000029,S37000032,Female,"",4546,"",201,"",451,"",465,"",1197,"",1227,"",508,"",363,"",134,""
402,20230701,20659,S08000029,S37000032,All,d,9047,"",394,"",986,"",979,"",2379,"",2477,"",977,"",632,"",223,""
403,20230701,20663,S08000029,S37000032,Male,"",4369,"",184,"",496,"",515,"",1092,"",1158,"",551,"",304,"",69,""
404,20230701,20663,S08000029,S37000032,Female,"",4448,"",155,"",442,"",445,"",1095,"",1249,"",586,"",354,"",122,""
